date,a00,a02,a05,a10,a15,a30,a45,a60,t00,t02,t05,t10,t15,t30,t45,t60,tsum
20140727,698015,18998,19664,2620,0,0,0,0,3,1,7,1,0,0,0,0,12
20140728,733270,6027,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
20140729,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140730,737180,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140731,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20140801,734301,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140802,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140803,737757,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140804,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140805,734099,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140806,737573,1724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140807,737160,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140808,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140809,737306,1991,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20140810,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140811,733071,6226,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20140812,727518,11779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140813,734468,4829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140814,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140815,736866,2431,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20140816,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140817,739297,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20140818,735832,3465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140819,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140820,730815,3822,4660,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20140821,729197,10100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20140822,721241,10155,7901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140823,725916,6918,4870,1593,0,0,0,0,0,0,3,0,0,0,0,0,3
20140824,727628,5729,5940,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20140825,736778,2519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140826,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140827,731333,6102,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140828,733223,6074,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20140829,737198,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140830,727809,11488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140831,713170,21726,4401,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20140901,727420,11877,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
20140902,739297,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20140903,725819,10907,2571,0,0,0,0,0,0,2,2,0,0,0,0,0,4
20140904,735974,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140905,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140906,734526,4771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140907,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140908,734783,4514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140909,720291,12352,4973,1681,0,0,0,0,1,0,1,6,0,0,0,0,8
20140910,731468,7829,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20140911,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140912,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140913,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140914,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140915,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140916,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140917,738247,1050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140918,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140919,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20140920,724071,15226,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20140921,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140922,737347,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140923,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140924,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140925,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140926,732879,4689,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140927,731926,5381,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20140928,738505,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140929,724196,7667,7434,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20140930,726476,10769,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20141001,733615,3857,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141002,705349,20590,13358,0,0,0,0,0,2,2,3,0,0,0,0,0,7
20141003,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141004,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141005,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20141006,723187,12163,3947,0,0,0,0,0,1,0,2,0,0,0,0,0,3
20141007,728031,9628,1638,0,0,0,0,0,3,3,6,0,0,0,0,0,12
20141008,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141009,737711,1586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20141010,733621,5676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20141011,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141012,714123,20717,4457,0,0,0,0,0,0,6,1,0,0,0,0,0,7
20141013,711596,10818,7266,2578,7039,0,0,0,15,4,7,1,8,0,0,0,35
20141014,714042,11433,13822,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20141015,730993,8304,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20141016,737563,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141017,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141018,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141019,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141020,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141021,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141022,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141023,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20141024,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141025,735335,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141026,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141027,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141028,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141029,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141030,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141031,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141101,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141102,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141103,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141104,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141105,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141106,738350,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141107,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141108,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141109,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141110,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141111,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141112,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141113,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141114,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141115,738799,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141116,730392,3892,5013,0,0,0,0,0,4,4,2,0,0,0,0,0,10
20141117,725316,4203,9778,0,0,0,0,0,2,0,1,0,0,0,0,0,3
20141118,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141122,726305,7640,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141123,724618,4365,10314,0,0,0,0,0,1,5,6,0,0,0,0,0,12
20141124,733653,5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141125,736119,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141126,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141128,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141129,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141130,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141201,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141202,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141203,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141205,734270,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141206,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141208,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141209,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141210,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141211,734662,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141212,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20141213,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141214,730052,6731,2514,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20141215,739297,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20141216,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141217,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141218,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141219,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141220,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141221,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141222,732527,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141223,722865,6985,7297,2150,0,0,0,0,0,1,1,5,0,0,0,0,7
20141224,729007,3809,6481,0,0,0,0,0,1,0,2,0,0,0,0,0,3
20141225,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141226,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141227,733147,6150,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20141228,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141229,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20141230,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141231,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150101,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150102,736407,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150103,727198,4598,7501,0,0,0,0,0,0,2,13,0,0,0,0,0,15
20150104,727721,11576,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10
20150105,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150106,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150107,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150108,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150109,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150110,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150112,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150113,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150114,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150115,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150116,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150117,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150118,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150122,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150123,735950,3347,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150124,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150125,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150126,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150128,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150129,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150130,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150131,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150201,736434,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150202,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150203,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150205,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150206,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150208,732711,5032,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150209,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150210,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150211,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150212,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150213,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150214,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150215,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150216,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150217,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150218,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150219,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150220,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150221,734351,4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150222,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150223,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150224,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150225,734716,2215,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150226,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150227,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150228,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150301,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150302,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150303,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150304,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150305,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150306,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150307,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150308,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150309,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150310,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150311,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150312,733252,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150313,738297,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150314,736840,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150315,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150316,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150317,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150318,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150319,738519,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150320,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150321,737775,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150322,737473,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150323,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150324,734108,5189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20150325,732423,4298,2576,0,0,0,0,0,1,0,9,0,0,0,0,0,10
20150326,738262,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150327,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150328,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150329,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150330,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150331,735953,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150401,736176,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150402,718486,15560,5251,0,0,0,0,0,2,3,9,0,0,0,0,0,14
20150403,708473,20977,7720,2127,0,0,0,0,0,3,0,1,0,0,0,0,4
20150404,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150405,738368,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150406,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150407,737817,1480,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9
20150408,705190,17173,9787,4328,2819,0,0,0,0,3,3,1,0,0,0,0,7
20150409,688803,25617,20223,4654,0,0,0,0,1,3,3,14,0,0,0,0,21
20150410,732802,4589,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150411,737769,1528,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20150412,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150413,731225,8072,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
20150414,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150415,737562,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150416,718775,18846,1676,0,0,0,0,0,2,4,6,0,0,0,0,0,12
20150417,714038,16775,8484,0,0,0,0,0,0,1,3,0,0,0,0,0,4
20150418,691810,41424,6063,0,0,0,0,0,0,5,0,0,0,0,0,0,5
20150419,676193,37862,25242,0,0,0,0,0,0,7,20,0,0,0,0,0,27
20150420,728868,10429,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20150421,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150422,718764,15298,5235,0,0,0,0,0,0,2,2,0,0,0,0,0,4
20150423,728597,9062,1638,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150424,693729,24679,14891,5998,0,0,0,0,0,8,13,6,0,0,0,0,27
20150425,703082,27482,8733,0,0,0,0,0,0,0,4,0,0,0,0,0,4
20150426,715763,13706,6141,3687,0,0,0,0,1,0,1,18,0,0,0,0,20
20150427,729219,7174,2904,0,0,0,0,0,0,5,0,0,0,0,0,0,5
20150428,731222,6902,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150429,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150430,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150501,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150502,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150503,734774,4523,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150504,735779,2315,1203,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20150505,727188,8834,3275,0,0,0,0,0,2,2,3,0,0,0,0,0,7
20150506,708706,20890,6928,2773,0,0,0,0,0,0,23,28,0,0,0,0,51
20150507,705595,29741,3961,0,0,0,0,0,1,6,3,0,0,0,0,0,10
20150508,710750,14549,11376,2622,0,0,0,0,0,1,0,10,0,0,0,0,11
20150509,697453,18910,16305,6629,0,0,0,0,0,3,13,13,0,0,0,0,29
20150510,694335,23103,16907,4952,0,0,0,0,0,2,15,8,0,0,0,0,25
20150511,702437,30385,6475,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20150512,730459,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150513,723016,11351,4930,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20150514,734210,5087,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20150515,729146,6527,3624,0,0,0,0,0,4,3,3,0,0,0,0,0,10
20150516,679170,21747,24812,5478,8090,0,0,0,3,13,31,4,14,0,0,0,65
20150517,719377,11330,8590,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20150518,736258,3039,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20150519,730482,4799,4016,0,0,0,0,0,5,13,19,0,0,0,0,0,37
20150520,736753,2544,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150521,737316,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150522,725607,11632,2058,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20150523,703427,19157,16713,0,0,0,0,0,7,10,9,0,0,0,0,0,26
20150524,711244,17588,10465,0,0,0,0,0,10,3,1,0,0,0,0,0,14
20150525,700033,22887,12206,4171,0,0,0,0,5,4,17,8,0,0,0,0,34
20150526,717102,20431,1764,0,0,0,0,0,5,3,3,0,0,0,0,0,11
20150527,720721,15870,2706,0,0,0,0,0,3,1,15,0,0,0,0,0,19
20150528,705955,23170,10172,0,0,0,0,0,5,2,7,0,0,0,0,0,14
20150529,729874,9423,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6
20150530,734396,4901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20150531,734419,4878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150601,733496,5801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150602,719782,13444,6071,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150603,723671,5946,7960,1720,0,0,0,0,2,0,3,0,0,0,0,0,5
20150604,708643,23503,7151,0,0,0,0,0,0,18,2,0,0,0,0,0,20
20150605,727591,9450,2256,0,0,0,0,0,1,2,4,0,0,0,0,0,7
20150606,713166,23534,2597,0,0,0,0,0,0,5,0,0,0,0,0,0,5
20150607,721698,17599,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
20150608,718807,16402,4088,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20150609,737148,2149,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150610,736488,2809,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
20150611,726851,10690,1756,0,0,0,0,0,0,2,1,0,0,0,0,0,3
20150612,718322,17205,3770,0,0,0,0,0,1,0,2,0,0,0,0,0,3
20150613,732650,6647,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150614,733314,5983,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150615,732251,7046,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
20150616,711355,16650,11292,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20150617,717470,13723,8104,0,0,0,0,0,4,2,1,0,0,0,0,0,7
20150618,691331,45209,2757,0,0,0,0,0,0,4,0,0,0,0,0,0,4
20150619,704872,27818,6607,0,0,0,0,0,3,9,2,0,0,0,0,0,14
20150620,713280,18317,7700,0,0,0,0,0,3,0,9,0,0,0,0,0,12
20150621,699225,33702,6370,0,0,0,0,0,1,2,6,0,0,0,0,0,9
20150622,693992,25237,12435,7633,0,0,0,0,2,0,7,15,0,0,0,0,24
20150623,720540,17023,1734,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20150624,719724,13124,6449,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20150625,718394,18986,1917,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20150626,724187,12050,3060,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20150627,709376,24180,4809,932,0,0,0,0,1,5,20,2,0,0,0,0,28
20150628,729921,5446,3930,0,0,0,0,0,0,0,5,0,0,0,0,0,5
20150629,733873,3716,1708,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20150630,723102,10697,5498,0,0,0,0,0,0,1,7,0,0,0,0,0,8
20150701,729514,7182,2601,0,0,0,0,0,1,1,4,0,0,0,0,0,6
20150702,739297,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20150703,734983,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150704,727098,12199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150705,715461,17415,6421,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20150706,732115,7182,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
20150707,739297,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20150708,728994,7317,2986,0,0,0,0,0,1,0,5,0,0,0,0,0,6
20150709,727453,8069,3775,0,0,0,0,0,6,0,4,0,0,0,0,0,10
20150710,736998,2299,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20150711,731098,6849,1350,0,0,0,0,0,3,1,0,0,0,0,0,0,4
